"","symbol","mean","stddev"
"543","GPHA2",0.00478983085777837,0.0476544426976705
"544","SERPINB3",0.00222627110692002,0.0558148384335215
"545","TH",0.00338770140683932,0.0572662058191937
"546","ISLR",0.0403762858847777,0.278548502382987
"547","NFIB",0.353304726487354,0.598597999449832
"548","EGR1",1.27674767290517,1.01592302486352
"549","LRRC32",0.0360543507656132,0.229740166107738
"550","EDN2",0.0148437565335518,0.135972662756926
"551","C1S",0.20268629875823,0.514216620653612
"552","EFCAB1",0.00150221357069131,0.0254770369116347
"553","EDN1",0.215601222941222,0.516307599122933
"554","RFTN2",0.00694366362010103,0.0715838830591917
"555","DKK3",0.0952868647715139,0.391330088259852
"556","LOXL4",0.681034960684107,1.07961172809751
"557","ZNF547",0.0290744418376984,0.154688316973265
"558","TREM1",0.00508069060871799,0.073995751271756
"559","RGS4",0.845777932204116,1.02005789809281
"560","TACR1",0.00249258091039164,0.0459057990866216
"561","EPHA3",0.0115414081113388,0.0927006872007901
"562","ZP1",0.00839338484487612,0.0892359266459902
"563","C10orf99",0.000193087947694191,0.00982179671244861
"564","CD2",0.000855949590550586,0.0245244939144753
"565","VTCN1",0.191103256060551,0.517791700334857
"566","PLIN1",0.00726071782979539,0.0779594632955833
"567","ZSWIM3",0.0308636428814413,0.141831816503837
"568","CTSK",0.0608405782932345,0.270954807070769
"569","GAB3",0.0107299093577681,0.0930704225048056
"570","ZCCHC12",0.00365708765834437,0.0552711256140359
"571","CLDN10",0.330044381471053,0.674582416170775
"572","SOX17",0.00296216639989467,0.0530368607912795
"573","SMOC2",0.00139183688026205,0.0340738234804374
"574","EDNRB",0.017007448694205,0.135306140702443
"575","SLPI",0.17632567568701,0.501293595604755
"576","KCNJ15",0.0528691216474493,0.228558448507104
"577","LAMP5",0.0274278424445673,0.179088292706516
"578","PIP5K1B",0.0386941897761507,0.153262539721435
"579","PDZK1IP1",0.384101662845992,0.743408960020334
"580","RND3",0.179360498278882,0.431309566514246
"581","ABLIM3",0.0284202883821605,0.139691685354922
"582","STRA6",0.0073745739564042,0.0978521206087829
"583","HCAR2",0.00116736193257942,0.0304638945304461
"584","CA10",0.0147102642798666,0.10599687254271
"585","PMEPA1",0.479453006810933,0.870334515989865
"586","PMP22",0.0550821560261627,0.263446665691378
"587","FIBIN",0.0177864942702472,0.13280928693292
"588","PLEKHO2",0.0210730399320113,0.118095103942035
"589","FSTL1",0.265763841550098,0.58895635191805
"590","ROBO4",0.0124462709945377,0.141960987197145
"591","C3AR1",0.00322615779620545,0.0545093663667166
"592","ADAMTSL1",0.015823003164884,0.114978847252791
"593","OLFML3",0.0143524371883852,0.111593293759729
"594","LHFPL3",0.00195961230056958,0.0285105557340596
"595","RUNX2",0.0177446736264781,0.133819836994657
"596","NRN1",0.0037177492370779,0.0576055819747872
"597","TMEM139",0.069346425416404,0.22128305391151
"598","CAV1",0.0941893961148121,0.33714419626389
"599","MET",0.196883923089811,0.412036860854908
"600","SOD2",0.834074921934579,0.997048195638024
"601","TXLNA",0.515288308609536,0.605544623925398
"602","MMD2",0.00272650544900729,0.0411512398583705
"603","SOX10",0.00392165564856828,0.0863765753212859
"604","MEDAG",0.012463740089365,0.110809819287151
"605","DNMT3B",0.0188647260840444,0.107303962476112
"606","SOX30",0.00177557052746661,0.0279168944051444
"607","CALCRL",0.0216621596454184,0.189441885134401
"608","S1PR1",0.0158206947844622,0.164925399218428
"609","DUSP6",0.170250447734099,0.396634817197352
"610","COLEC10",0.00166716379600213,0.0289735096081886
"611","IKZF3",0.220740418746129,0.427456576555996
"612","CLEC18B",0.00115324960378051,0.0260021190487325
"613","PATE2",0.0132516302821343,0.125436709064999
"614","OPALIN",0.000425078795170349,0.0182345880045592
"615","ENKUR",0.0123866456904154,0.0952339234665255
"616","DRD5",0.00259139369330908,0.0461724478691046
"617","AMOTL2",0.150868309719924,0.37125056963252
"618","C10orf10",1.20369853924607,1.11540919497879
"619","ITGA2",0.268362148510398,0.539686984065336
"620","DUSP2",0.00799872947634813,0.0814361620357107
"621","BRS3",0.0187975523681248,0.139511784703894
"622","WDR64",0.00206974274143483,0.0372054131919005
"623","ENTPD3",0.220897177103428,0.494711464905933
"624","UBA7",0.0628158927824871,0.196913288537553
"625","WISP1",0.0219505556409279,0.162389257331614
"626","CLU",2.69678924850557,1.21271175622728
"627","GALNT5",0.00492040603310783,0.0653517810101713
"628","FLRT1",0.0206852625463101,0.118742939394101
"629","SCG2",2.01354357246865,1.50733233386332
"630","CP",0.0667650227569242,0.277780144478305
"631","CADM3",0.00112724381039258,0.0261228055975565
"632","MCTP1",0.00926310397624734,0.0931802115014646
"633","CXCL6",0.169121018523513,0.576304328205156
"634","ADAM12",0.0223305248350512,0.144949241989529
"635","ATP10A",0.00607052338042652,0.0582013214915593
"636","SLC4A11",0.0187541399789174,0.109417251094188
"637","MYBPHL",0.0114399146650322,0.0916010141372123
"638","KLHL1",0.0127639435991669,0.0984416258596075
"639","TACSTD2",0.794657050996713,1.23944882553422
"640","NPY",0.085943174802892,0.399062123683824
"641","FAP",0.615956959514512,0.881102459263491
"642","TCF21",0.00692972529760083,0.0677935588749687
"643","NFKBIL1",0.0947176820068519,0.22521471956486
"644","MSC",0.0418462605073859,0.20842153446235
"645","BCHE",0.0645342732882378,0.278582296857834
"646","HMMR",0.0115979674198796,0.108771805299095
"647","ASPRV1",0.00783962568391752,0.0744934258730634
"648","C9orf152",0.057748764932977,0.204395846908984
"649","SRPX",0.0211191424702237,0.137257192324522
"650","AMBP",0.278841645780895,0.683943226064455
"651","RHBDL3",0.00279129513509175,0.0425958185328905
"652","IGSF6",0.00830158200423167,0.119268250323202
"653","CCDC89",0.00671983943235127,0.0655020686093998
"654","ABCG4",0.00377362981046512,0.0489994800209126
"655","TPX2",0.0118660459851004,0.11483703834251
"656","INHBA",0.165801428089329,0.490614242159577
"657","PRKG2",0.0147988654614895,0.0988384250438826
"658","EFEMP1",0.0803887557508424,0.269210674440573
"659","SLC5A11",0.00179512775948313,0.0373038150400158
"660","RIPK2",0.124817443958625,0.300845900094783
"661","MCM2",0.0485346391782448,0.180183467139152
"662","EDNRA",0.0407121387956637,0.239588811522018
"663","PROM1",0.165936601412761,0.420097885121069
"664","SPDEF",0.00203646320342191,0.0339766003702494
"665","UBASH3B",0.0414672064837578,0.178763045655535
"666","CRISPLD2",0.0703446456861916,0.314989454692466
"667","BANK1",0.0241979808359962,0.137260832740798
"668","ESR1",0.0594408425746307,0.246450209922632
"669","ZBTB42",0.0299874629704574,0.128672272395344
"670","GPBAR1",0.0162482237395242,0.104624265755722
"671","NID1",0.0718367838575562,0.3306893438758
"672","PPFIBP2",0.0916136516251447,0.24307017851127
"673","SIGLEC5",0.00138745339678347,0.0376772644564917
"674","GABRA2",0.00696724167396796,0.0800449261557939
"675","LMNB1",0.00924363261361843,0.078087862794071
"676","ZNF155",0.0374763511887565,0.158156694422132
"677","ITGA6",0.208384000522081,0.410246694700596
"678","RASL11B",0.00584386582777487,0.061122445759451
"679","SLC16A14",0.0088276773861263,0.0813642419665498
"680","ZNF763",0.0340110413818505,0.145953596710936
"681","FLJ42969",0.00274444423561871,0.0402991791164297
"682","HDC",0.00179511845566448,0.0516763046403694
"683","MYZAP",0.0868424126580273,0.24930132979074
"684","SYTL5",0.0189950308804964,0.113584054281189
"685","ZNF337",0.136086016108608,0.297667255537779
"686","E2F1",0.00659594615062341,0.067584070246975
"687","CHRNA3",0.0059287740442902,0.0714285981004668
"688","ADAM20",0.0061222747140487,0.0730921649773331
"689","UBXN10",0.0330502042019841,0.163952260396265
"690","AREG",0.00347292517541746,0.0498714618969524
"691","FAS",0.039563375764566,0.178489735113488
"692","ALOX12B",0.00539418557835994,0.0583538809190397
"693","PSAT1",0.209718782494428,0.469766743080795
"694","EFS",0.0224312601240085,0.122268170264569
"695","TIMP4",0.00371340948540355,0.0517438278831674
"696","AMIGO2",0.0819742261233195,0.255475119425234
"697","INSC",0.00729173529684202,0.0779265231463608
"698","PKHD1",0.0705072322000402,0.244532973907796
"699","SLAMF8",0.00327870643463073,0.057955838653213
"700","CD101",0.00603028758616436,0.0670555803604346
"701","LMO3",0.0409692937254531,0.205799786276208
"702","RPS6KA1",0.104065816677514,0.244321355290037
"703","TPRG1",0.00277030003535269,0.0503894230663688
"704","SCG5",2.40332303744763,1.61024946532688
"705","WNT16",0.00255704644040892,0.0629371931044348
"706","CYP4F35P",0.00389743664152725,0.040498556377355
"707","SYT1",0.0234364267446564,0.154868658973575
"708","OR2L13",0.000980937114165445,0.023742766343902
"709","SDR42E1",0.0759682767407413,0.22402638802155
"710","DOCK2",0.00386081896419663,0.0596506978082275
"711","CACNA2D4",0.0035386781088998,0.0412995858534551
"712","PNMA3",0.0162104006971459,0.113175056624566
"713","FAM72D",0.00115049963868007,0.0245489711118652
"714","ADCYAP1",0.279450138996174,0.618729859145717
"715","GDPD5",0.0276258119207615,0.122415295837834
"716","MAGEL2",0.116848732816578,0.271976945046346
"717","SAA1",0.0171991899697008,0.141342738344971
"718","CDH6",0.142674536129446,0.399114914967616
"719","ZNF17",0.0541042360735228,0.193396912649261
"720","CLDN23",0.0926368645178028,0.246771434831877
"721","MCAM",0.136481801939858,0.417979221097436
"722","ZNF227",0.0801770614933043,0.235578938947594
"723","RASSF9",0.011335396769578,0.0786539155731237
"724","SMLR1",0.00941240301249903,0.0840407374920681
"725","GNAT3",0.00073292528417047,0.0254107489416098
"726","SULF1",0.0540351261772744,0.274146848224061
"727","KCNT1",0.00628762078139314,0.0589931814366976
"728","NCAPG",0.00784029024092607,0.076068666522651
"729","PKDCC",0.118178989629706,0.281197007846585
"730","DCN",0.0616613777528089,0.348324038902631
"731","ANXA9",0.0916174966057154,0.305681972666578
"732","SORCS1",0.00796604554283045,0.0747276995900413
"733","NR1I2",0.00225538988805149,0.0390374846321941
"734","GBGT1",0.0238320524755051,0.123162901630294
"735","AXL",0.058077527285745,0.252975249275101
"736","UBD",0.28701153522159,0.697650386307451
"737","CCDC136",0.0121972402250948,0.0829704841364265
"738","ERP27",0.148237423502811,0.425779114463448
"739","OXGR1",0.0171891002357989,0.125484950838753
"740","CFH",0.0657920440094064,0.250622920219854
"741","NOTCH2",0.225665865190311,0.451946607044796
"742","ZNF740",0.0498533955648257,0.165466183553967
"743","ZNF491",0.0266488633539096,0.139255132707297
"744","B3GNT3",0.0655131246587873,0.219100765855716
"745","PCDHA5",0.0152492036676213,0.0999564797883887
"746","COL22A1",0.00939628359196924,0.0819632439423802
"747","EMCN",0.0126551620064445,0.132776579017889
"748","MEG3",0.586894020997426,0.83609081072218
"749","SLC24A3",0.029657208184014,0.135609531894126
"750","FLRT3",0.172291608704273,0.392648956986422
"751","GDF9",0.0148448197217096,0.0780716405944777
"752","LYPD6",0.0211171656752674,0.11099496809311
"753","CDH5",0.00965655349042849,0.115769812709318
"754","RSAD2",0.0910801530749843,0.32609415534658
"755","TGFBR1",0.266952768699939,0.451122716181518
"756","OTC",0.00298513502561134,0.0450795115351102
"757","ZNF552",0.06152685937201,0.19250387241346
"758","LGALS2",0.227379580664349,0.612228804008224
"759","TRIM62",0.0462716621816448,0.159539068906842
"760","HS6ST2",0.0612192429912996,0.20266506846604
"761","FLT1",0.0657820508591284,0.35166721290528
"762","IFI16",0.087782434159555,0.290477239970301
"763","IL33",0.0074822217645285,0.101455877888701
"764","ATP6V1G2",0.017350252718171,0.105141122816295
"765","PRSS37",0.00141157461094118,0.0370799097233611
"766","PIK3CG",0.00406967821512829,0.0601180442556931
"767","DCAF15",0.0334345835388195,0.12391820884994
"768","KCNT2",0.04265236299881,0.185717616187079
"769","IGFL2",0.00265019237753063,0.0438769360879954
"770","BIRC3",0.261446230558327,0.569643925175429
"771","MAST3",0.297372261811225,0.489882619795498
"772","SMO",0.0322484981535014,0.125817001133012
"773","SGK1",0.243526360559097,0.540068037494352
"774","ZNF177",0.00890805745742475,0.115078841633807
"775","VNN1",0.131758335471065,0.394676005157183
"776","PIGR",0.331771096306868,0.796094794001632
"777","THBD",0.0801100110833706,0.334276467579194
"778","ALDH1A2",0.0312519857087391,0.167299737424261
"779","ANXA10",0.0395365769604022,0.20523852238867
"780","C10orf62",0.000402436433172578,0.0142258328814624
"781","C10orf67",0.00236934736522257,0.0389025851619203
"782","SEMA4F",0.160895053186988,0.343366689356239
"783","EGR2",0.0586690136754541,0.247101408685153
"784","AHNAK2",0.0344560242067331,0.165582649293893
"785","FAM167B",0.0107624841517221,0.0806509628964865
"786","IQGAP2",0.21641071041042,0.447037568485343
"787","PPP1R3C",0.159270147182184,0.348239806575514
"788","CARTPT",0.0255255459716029,0.216806262382347
"789","REG4",0.0264318394973465,0.159997172866022
"790","FZD2",0.00854171855940065,0.0660689921374667
"791","TMEM217",0.0430136586463216,0.173377609772708
"792","CERS3",0.000999919260790391,0.0245936106791336
"793","ZFY",0.0844360210423653,0.235399123146171
"794","PIK3AP1",0.191369259737541,0.417470129540204
"795","HTRA3",0.0420805783600247,0.255333251176091
"796","GCSAM",0.00342391852068285,0.0445327583713677
"797","ZBTB17",0.106255019144837,0.266527688876195
"798","MMP3",0.0115579932070203,0.170917792450277
"799","ZNF551",0.055071080022586,0.189519991794295
"800","PAMR1",0.0265166437537548,0.180996715583361
"801","TMEM204",0.0270489077392579,0.176918151433345
"802","KCND2",0.0154661324409639,0.0988609486494651
"803","HS3ST4",0.00489361582281795,0.0590873253824893
"804","CDCA2",0.00551938634626116,0.065463920413839
"805","VIM",0.708743995677689,0.950885482504625
"806","DDAH1",0.498294442845119,0.572975038385545
"807","B4GALNT1",0.00854789231930697,0.0724799972595664
"808","FGL2",0.02652822919371,0.186375515939679
"809","SLITRK4",0.0119478996942866,0.0832120996386749
"810","KIF2C",0.00907940134670632,0.0865455400751771
"811","PDE6H",0.0006507997963774,0.0220012234113248
"812","FRMD5",0.0240446511874508,0.128958543692149
"813","ST6GAL1",0.128615726560749,0.324242251769865
"814","GABRE",0.0273324940000369,0.136398343399367
"815","SLC15A3",0.00847209130911216,0.085992769047521
"816","SLIT2",0.0201630513676088,0.142496182132185
"817","BDKRB2",0.0684739373971189,0.256286658423838
"818","ARHGDIB",0.081103546620038,0.301327712537111
"819","BMP5",0.169381847498168,0.449354783861151
"820","MFSD2A",0.0174296510215519,0.106010617902145
"821","RGS2",0.428534217638471,0.704006504369145
"822","GPR176",0.0414390184688303,0.174487963909784
"823","SCGN",1.73981551907139,1.29127408143039
"824","DPYSL2",0.976749403357278,0.856751416550215
"825","OGG1",0.0626969420042422,0.185467856010577
"826","TFF2",0.0174429729624442,0.199766155509041
"827","FOS",1.38024008786015,1.04999967058061
"828","FXYD2",0.311518303876574,0.66832728882061
"829","GIMAP4",0.0100256453399918,0.117396748636506
"830","SLC28A1",0.00478173244837779,0.0531803946393446
"831","NKD1",0.0322981987980176,0.148725526957831
"832","UNC5D",0.0312733669212508,0.191541757382441
"833","TCTEX1D1",0.00197435529149665,0.0362829267491295
"834","TMEM176B",1.36643354882478,1.0915550358667
"835","CAMKV",0.00167661942156602,0.0354197105779771
"836","QRICH2",0.00745672611451324,0.0645797425014278
"837","NFE2",0.000503102505643928,0.0128487779265069
"838","ALPL",0.0023836405402428,0.0424389993758967
"839","EVI2B",0.00857620448164755,0.0925607921657557
"840","GLI1",0.00194386720392209,0.0324915498010782
"841","TBC1D25",0.130921025881777,0.269505484912676
"842","ANO5",0.208039704371742,0.439971965659161
"843","SFTPC",0.000831180009034102,0.0198970880125096
"844","EMP1",0.0793484117595588,0.336194063016049
"845","LRRC20",0.0842608902977869,0.219225444572348
"846","SFTPA1",0.0351994882111745,0.190737570202461
"847","KLHDC7B",0.00402631312799287,0.0502082571007009
"848","CA9",0.0474883537281932,0.226451714663297
"849","AKR1C4",0.00336712711052698,0.0567666632315298
"850","PRRX1",0.035738918918235,0.208541815033647
"851","STYK1",0.00383981247166448,0.0486396865676976
"852","TRANK1",0.0483797659917598,0.177680161189809
"853","LTBP2",0.0640698400004947,0.310164227445974
"854","ST6GALNAC3",0.00688434347429911,0.0864214118848616
"855","PRTG",0.00744650945059885,0.0721392652712237
"856","HAPLN3",0.00694842477543851,0.0624025410082503
"857","GBP2",0.151844590166747,0.362547479854697
"858","SFRP5",0.103594132358566,0.369171574277044
"859","OLFML1",0.011419198396018,0.0925221935322819
"860","CDCA4",0.0567415375712985,0.181380379124427
"861","PGA4",0.000314691329312541,0.0128462457193402
"862","PDZRN4",0.00677562671218968,0.0722137106298249
"863","GRIA4",0.0594398344693887,0.247199637063322
"864","MMP11",0.0716985442299786,0.305310318170165
"865","ZKSCAN2",0.064034780088549,0.20068027405956
"866","TNFRSF10D",0.0426684751959133,0.175287856987837
"867","BCL2A1",0.00963804920630705,0.109712765505502
"868","LRRC3B",0.000441684163950708,0.0156943198866316
"869","SLC38A5",0.0230680519585737,0.141963599825136
"870","CCNJL",0.0137094516588236,0.0892013986763392
"871","CDKN1C",0.527964421942663,0.74277286028492
"872","CA12",0.223988224528636,0.538644053921302
"873","ONECUT2",0.338689978116763,0.659503583393357
"874","BAALC",0.0520142579573078,0.203995153690429
"875","SLITRK6",0.0694423566925439,0.294255089220125
"876","CD300C",0.00215516229683008,0.0453695346190891
"877","CCNB3",0.0156492284434175,0.107648746368056
"878","TAS2R9",0.000502018914805018,0.0203218665669134
"879","AHSP",0.00100598223668091,0.019664722153761
"880","ASTN1",0.0481509648636075,0.181756171583713
"881","SBSN",0.00178355895188098,0.0555094507342313
"882","CDH20",0.00221619673260197,0.0384609065604653
"883","ANXA4",1.11369375171513,1.2764949371342
"884","EBI3",0.00150490598750146,0.0417741271458413
"885","METTL7B",0.027735936300408,0.140058749864712
"886","RIBC1",0.0195049818703011,0.1158696896917
"887","TMPRSS11F",0.000875309390560601,0.0236594214482672
"888","NTM",0.0183135680057877,0.121040093679419
"889","EDN3",0.269539998390397,0.569643073506051
"890","FAM46A",0.796206809790979,0.704206459879594
"891","PTPRN",1.58755741322244,1.25314173031618
"892","FAM219B",0.348945233890059,0.462425921800458
"893","SYT8",0.0602837229889962,0.271362532671655
"894","CD83",0.0304784056382573,0.162789539118768
"895","FGL1",0.146193159866392,0.451545428258554
"896","FMO4",0.0241276782392714,0.12398798504102
"897","AKAP3",0.0274101929870781,0.129405943410052
"898","C9orf43",0.00986752622084926,0.0800945203055098
"899","AFAP1L2",0.0251592224513847,0.130877369837521
"900","IL1RN",0.0565180653789905,0.239682885991584
"901","CALD1",0.464264149326992,0.758249509360793
"902","DLC1",0.119298268775733,0.319094233106357
"903","PCSK9",0.0204892872940426,0.120381308314265
"904","GJB3",0.00983397827815725,0.0752705106507178
"905","AEBP1",0.0553458146537749,0.277328322154609
"906","PNLDC1",0.00517860336041278,0.0566894574366471
"907","ARHGAP30",0.0151210591914301,0.113245375561305
"908","DYNLL2",0.0814941337835396,0.212148815715258
"909","ITGB6",0.0784602029306705,0.296003448281
"910","C2orf66",0.00437014879936553,0.0528282903930162
"911","GTDC1",0.0672156008747371,0.204885821022538
"912","IGSF10",0.0202048250809039,0.133859793785657
"913","BDKRB1",0.0143216488003537,0.105217054572932
"914","ZNF134",0.0677917131629159,0.220454329203591
"915","GNG11",0.0953645467329339,0.327442020082683
"916","ABHD8",0.0828500727230506,0.217752217147621
"917","BLM",0.0104823489293019,0.09066062107208
"918","LEFTY1",0.0196128868126724,0.181494380740832
"919","CTSH",0.423620949398756,0.778476106762767
"920","RAD51AP2",0.0034115171254656,0.046921633289399
"921","SLC43A1",0.104964217450822,0.301249747717695
"922","SCARA5",0.00183065024319459,0.0412276436020448
"923","TAP2",0.0820029538540989,0.221415267379171
"924","DOK5",0.0273875961760195,0.13913553724218
"925","HS3ST3B1",0.0315076488128956,0.208588685963345
"926","C1orf74",0.0398695386822628,0.171339556805478
"927","SMR3A",0.000267371135627745,0.0102478556904595
"928","TNF",0.0139150817014619,0.122548794586684
"929","SLC10A4",0.00132963128532269,0.0252238195961924
"930","ZNF443",0.0328052633435577,0.14088432577481
"931","EPHA4",0.0318152057389736,0.152559439150908
"932","TRAIP",0.0124572918219327,0.0927008085710792
"933","SH2D1A",0.000608326552511754,0.0222512349803109
"934","CAMK1G",0.0174583424418453,0.111143166961721
"935","KHDC1L",0.000737755784053101,0.0160630309906635
"936","BNC2",0.0205123545819919,0.139444498681031
"937","CDCP1",0.59386554335212,0.617303133165987
"938","TNC",0.0284462679185669,0.201903319551091
"939","GORASP1",0.281221843761403,0.384166514552649
"940","MEF2C",0.0297272742883313,0.169748459164226
"941","CNTNAP5",0.0311673168744625,0.158546019458184
"942","ZDHHC22",0.0118694610400681,0.0831531370457742
"943","ZNF239",0.0423448516357426,0.172664822586135
"944","LIF",0.0831647296504912,0.354102184121137
"945","ARRDC3",0.639163852629532,0.773778672161225
"946","S1PR5",0.00914698765784882,0.0909361215731734
"947","FBN2",0.00181893956246588,0.0330933597968484
"948","TAF4",0.0940218859673284,0.22518627345894
"949","RNASE6",0.0041658890845652,0.0771030017974793
"950","PAG1",0.114038679617923,0.329880330467074
"951","TNFRSF10C",0.0135421658401287,0.0901296488777554
"952","CD74",0.595590697137654,0.948258909847478
"953","ZMAT4",0.00575894349660273,0.0703323436631228
"954","PRPH2",0.0284656322171608,0.157569879194589
"955","NAB2",0.0606685526743144,0.210788571661209
"956","ZFP57",0.00750349535348126,0.0751370739915064
"957","FNDC9",0.00202026086862175,0.0361568005577776
"958","KCNIP4",0.00303032491628418,0.0399502292343202
"959","GAS6",0.142974070351551,0.381354161503578
"960","FOXN4",0.000143208084806727,0.006498630123229
"961","PTCHD3",0.00291831846276427,0.0433887370531757
"962","RHOJ",0.014442535639699,0.123504237925979
"963","TNFRSF11B",0.0873061466654753,0.319715954978173
"964","IRS4",0.000247133538545427,0.0090085507020032
"965","WSCD1",0.0366032749944032,0.15829508638868
"966","NCAM2",0.00233712354550251,0.0398491088715142
"967","UGT2B7",0.0347249760644732,0.161365213503039
"968","ZNF521",0.0136943284909333,0.101415348976577
"969","C6",0.0761723513570253,0.290519451783798
"970","BAK1",0.0694964859832351,0.175285850901499
"971","VIP",0.00106590530076487,0.0264128704095338
"972","EFR3B",0.0999876151497041,0.254778608963352
"973","SGPL1",0.535234050030592,0.530282453957389
"974","TAL1",0.00265606490227447,0.047933435632947
"975","GFPT2",0.0508219404907769,0.235485218821572
"976","IFI27",0.032469995270258,0.212860333637673
"977","AGT",0.480825073641971,0.763102377918981
"978","NMBR",0.000580443027373791,0.0152269683704247
"979","ESRP2",0.138707544556818,0.277069071510448
"980","CALB1",0.0677959931517591,0.284954992117826
"981","BNIP2",0.213195304768612,0.38492362730343
"982","MAL",0.0037598569219029,0.0695654210348869
"983","VEPH1",0.0232275562222228,0.118647131425848
"984","CTRL",0.0843688175123281,0.292619855018912
"985","LILRB2",0.00440622087298094,0.0799438378191814
"986","ZC3H12D",0.138752960316647,0.329499856427121
"987","SUCNR1",0.0136647405753741,0.128241068995512
"988","FAM198B",0.0666089361741901,0.251420838182035
"989","ACTG1",2.71692204231281,0.917927286320506
"990","ZBTB7C",0.0181703741787828,0.10835935565253
"991","ZNF736",0.010542812423944,0.0793556229200394
"992","HAVCR1",0.00376220959858531,0.0531806389820966
"993","NPR1",0.00987092613897703,0.0802300538646468
"994","ACOT12",0.000825854084442379,0.0232548551419677
"995","ZNF648",0.000877326324168915,0.020000500583573
"996","SYNDIG1L",0.0105288585262184,0.0812183287908298
"997","MAP1B",1.45289713912337,1.04280209302706
"998","RGS6",0.00779025609425527,0.0781433414139142
"999","B3GNT7",0.214009952760536,0.439903528049202
"1000","GABRG2",0.0544956207969464,0.229004219247415
"1001","CPE",2.35123336740813,1.45799264369168
"1002","CRYBA2",0.877940288545385,1.18416425488495
"1003","PCSK2",1.90510653329862,1.43788910020408
"1004","CHGA",2.0406135738255,1.57971078727405
"1005","VGF",1.13871374729958,1.29901618773724
"1006","S100A6",1.34853422949469,1.11414748178474
"1007","COL6A3",0.280315800398535,0.742189373499397
"1008","TMSB4X",2.02730755091594,1.28960360751242
"1009","FTL",3.42100945223437,0.990503083498097
"1010","SOX18",0.013436479979158,0.175931760431446
"1011","FOXI1",0.000679417362724953,0.0372851669827223
"1012","GNAS",3.60179727067057,1.29438107177944
"1013","DUOX2",0.474505736939292,0.984195382983061
"1014","TMSB10",1.38871727227819,1.09223161709179
"1015","FCN3",0.00403511661090251,0.0888784014912287
"1016","KRT13",0.00258747649814635,0.077704436365616
"1017","MALAT1",5.38699262207018,0.761764040837643
"1018","MAFB",1.25243237966521,1.16996724879005
"1019","NPTX2",0.537981655100006,0.909697581295469
"1020","IGFBP7",1.28057971915582,1.12889586541185
"1021","KRT18",0.960593851171344,1.03573391630442
"1022","PRSS27",0.02009682199772,0.0815523946685963
"1023","CTRC",0.324027308553293,0.815647497557097
"1024","MAFA",0.249222924292798,0.648450219637547
"1025","FTH1",3.31875506568024,1.10731755956466
"1026","GDF15",0.712753053544241,1.13986977762595
"1027","PLK5",0.000831773455393443,0.0326077893165423
"1028","PGA5",0.00173042709380636,0.0571250176024219
"1029","LYZ",0.622629704663569,0.991789662187846
"1030","MT2A",0.496670181338183,0.838464392540401
"1031","AKR1C2",0.183831840855967,0.54770847486308
"1032","PYY",0.0118474169652973,0.120902084910258
"1033","MT1X",0.343773934437794,0.672852947093901
"1034","RHCG",0.00401999511095913,0.0691824386119928
"1035","BEX1",1.61010278591801,1.1151544399151
"1036","DEFB1",0.305215192542774,0.712668293390921
"1037","PAX6",1.34754089361388,1.11039382678666
"1038","APLNR",0.0049077459937607,0.0986589409890871
"1039","CRLF1",0.0499074870856028,0.300847883403626
"1040","IER3",0.79011368508229,0.95179287429009
"1041","CSRP3",0.00292862495062401,0.0612080363904465
"1042","C3",0.415694114413606,0.859419871627894
"1043","ASCL1",0.0214552160511552,0.159006436110484
"1044","TSPAN11",0.00540106839628577,0.0904197812158231
"1045","ID1",0.57896433489206,0.907268472935971
"1046","TUBA1A",1.78339287198637,0.99441741886383
"1047","MMP9",0.0145526050276741,0.16322999042683
"1048","PPP1R1A",0.862025860555462,0.952920448427809
"1049","MUC21",0.00125739567088394,0.0398813461163578
"1050","PCSK1N",1.25638250343503,1.35776976058238
"1051","ELF3",0.943247145470944,0.964674937823174
"1052","MT1E",0.362781345284217,0.666152911486781
"1053","KRT8",1.10149642168115,1.01741257865391
"1054","CALCB",0.0344954857619753,0.209777921471013
"1055","COL13A1",0.015600129193915,0.170365579772865
"1056","PAM",1.71325645320298,1.03319293361235
"1057","PLCE1",0.457868049693546,0.806577349302955
"1058","AKR1C1",0.317429897675544,0.665578366116543
"1059","ZFP36L1",0.763912846361154,1.05389047853725
"1060","NEUROD1",1.2798483768447,1.08958331698995
"1061","UCHL1",0.982769551567268,1.0063870490657
"1062","RGCC",0.0284862745245935,0.239619862730779
"1063","INSM1",0.63932155449072,0.818490370050516
"1064","COL7A1",0.0332458391189535,0.211292393703588
"1065","PSCA",0.00460110126417434,0.077917199587087
"1066","COL6A1",0.261276651382572,0.606198708837001
"1067","CD248",0.0251029811840913,0.192880129281884
"1068","TNFRSF4",0.00259581403358753,0.0698407418082525
"1069","FOXD3",0.000988522685566905,0.0328072502437458
"1070","HMX2",0.00110980475973774,0.0383491602970306
"1071","MUC13",0.772170601384372,0.909594001275604
"1072","DUSP9",0.00039988439659069,0.019927711987672
"1073","LGALS4",0.276017762131848,0.670935445785845
"1074","HAMP",0.00961456375943406,0.104840143370023
"1075","C15orf48",0.755381521661546,0.797379876029148
"1076","TPM1",1.15839775148866,0.985683790075
"1077","PCDHGA5",0.0114219659767569,0.0798222784947903
"1078","CABS1",0.000468148484379918,0.0248078135658048
"1079","MGST1",0.374734386876725,0.760341096790484
"1080","MIP",0.00151090396913575,0.0317327294750245
